model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,auc,baseline_auc,delta_auc,syn_mean,ant_mean,gap,baseline_syn_mean,baseline_nonsyn_mean,baseline_gap,n_syn_pairs,n_ant_pairs,n_comparisons,on_target_bool,auc_drop,baseline_passes_chance,concept_category,measured_concept_category,same_category,n_concepts_evaluated
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L6,6,0.5,single_mid,10.0,0.6625,0.65,-0.012499999999999956,0.9993541479110718,0.99910868704319,0.0002454608678817971,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,-0.0125,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,painter,False,svm,L6,6,0.5,single_mid,10.0,0.775,0.725,-0.050000000000000044,0.9996166288852691,0.9995485991239548,6.802976131436989e-05,0.9996807217597962,0.9996204897761345,6.0231983661673816e-05,10,8,80,0,-0.05,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L6,6,0.5,single_mid,15.0,0.6125,0.7375,0.125,0.9987477481365203,0.998202346265316,0.0005454018712043318,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L6,6,0.5,single_mid,15.0,0.6125,0.65,0.03749999999999998,0.9990361034870148,0.9986684769392014,0.00036762654781341553,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0375,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,baker,False,svm,L6,6,0.5,single_mid,15.0,0.625,0.6875,0.0625,0.9992294847965241,0.9989246353507042,0.00030484944581987694,0.9995764255523681,0.9994436502456665,0.00013277530670163795,10,8,80,0,0.0625,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,pirate,False,svm,L6,6,0.5,single_mid,15.0,0.5,0.7125,0.21250000000000002,0.999160248041153,0.9992194920778275,-5.92440366744551e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,0,0.2125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L6,6,0.5,single_mid,20.0,0.5875,0.7375,0.15000000000000002,0.9981013357639312,0.9971523433923721,0.0009489923715590987,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.15,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,musician,False,svm,L6,6,0.5,single_mid,20.0,0.5625,0.625,0.0625,0.9992502510547638,0.9990615621209145,0.00018868893384937913,0.999637120962143,0.9994960278272629,0.00014109313488008812,10,8,80,0,0.0625,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L6,6,0.5,single_mid,20.0,0.5625,0.65,0.08750000000000002,0.9985866189002991,0.9980432838201523,0.0005433350801468118,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0875,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,candle,False,svm,L6,6,0.5,single_mid,20.0,0.55,0.7,0.1499999999999999,0.9989436507225037,0.9990368336439133,-9.318292140958473e-05,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,10,8,80,0,0.15,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L9,9,0.75,single_late,3.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,fire,False,svm,L9,9,0.75,single_late,3.0,0.575,0.575,0.0,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,soldier,False,svm,L9,9,0.75,single_late,3.0,0.8,0.8,0.0,0.9997423708438873,0.9996350854635239,0.00010728538036341995,0.9997423708438873,0.9996350854635239,0.00010728538036341995,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,photographer,False,svm,L9,9,0.75,single_late,3.0,0.5625,0.5625,0.0,0.9996388673782348,0.999631978571415,6.8888068198713626e-06,0.9996388673782348,0.999631978571415,6.8888068198713626e-06,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L9,9,0.75,single_late,6.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,fire,False,svm,L9,9,0.75,single_late,6.0,0.575,0.575,0.0,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,fisherman,False,svm,L9,9,0.75,single_late,6.0,0.8875,0.8875,0.0,0.9996949911117554,0.9994518980383873,0.00024309307336811692,0.9996949911117554,0.9994518980383873,0.00024309307336811692,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,baker,False,svm,L9,9,0.75,single_late,6.0,0.6875,0.6875,0.0,0.9995764255523681,0.9994436502456665,0.00013277530670163795,0.9995764255523681,0.9994436502456665,0.00013277530670163795,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L9,9,0.75,single_late,10.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,lock,False,svm,L9,9,0.75,single_late,10.0,0.5375,0.5375,0.0,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,king,False,svm,L9,9,0.75,single_late,10.0,0.8,0.8,0.0,0.9996477603912354,0.9993156790733337,0.00033208131790163353,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,fire,False,svm,L9,9,0.75,single_late,10.0,0.575,0.575,0.0,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L9,9,0.75,single_late,15.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L9,9,0.75,single_late,15.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,lock,False,svm,L9,9,0.75,single_late,15.0,0.5375,0.5375,0.0,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,wolf,False,svm,L9,9,0.75,single_late,15.0,0.6,0.6,0.0,0.9994979739189148,0.9993927851319313,0.0001051887869835122,0.9994979739189148,0.9993927851319313,0.0001051887869835122,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L9,9,0.75,single_late,20.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L9,9,0.75,single_late,20.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,baker,False,svm,L9,9,0.75,single_late,20.0,0.6875,0.6875,0.0,0.9995764255523681,0.9994436502456665,0.00013277530670163795,0.9995764255523681,0.9994436502456665,0.00013277530670163795,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L9,9,0.75,single_late,20.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L10,10,0.83,single_deep,3.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,doctor,False,svm,L10,10,0.83,single_deep,3.0,0.75,0.75,0.0,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L10,10,0.83,single_deep,3.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,photographer,False,svm,L10,10,0.83,single_deep,3.0,0.5625,0.5625,0.0,0.9996388673782348,0.999631978571415,6.8888068198713626e-06,0.9996388673782348,0.999631978571415,6.8888068198713626e-06,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L10,10,0.83,single_deep,6.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L10,10,0.83,single_deep,6.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,wolf,False,svm,L10,10,0.83,single_deep,6.0,0.6,0.6,0.0,0.9994979739189148,0.9993927851319313,0.0001051887869835122,0.9994979739189148,0.9993927851319313,0.0001051887869835122,10,8,80,0,0.0,1,profession,animal,0,20
gpt2_small,text,0.124,12,knight,carpenter,False,svm,L10,10,0.83,single_deep,6.0,0.6,0.6,0.0,0.9996031284332275,0.9994245320558548,0.0001785963773727195,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L10,10,0.83,single_deep,10.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,baker,False,svm,L10,10,0.83,single_deep,10.0,0.6875,0.6875,0.0,0.9995764255523681,0.9994436502456665,0.00013277530670163795,0.9995764255523681,0.9994436502456665,0.00013277530670163795,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L10,10,0.83,single_deep,10.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,carpenter,False,svm,L10,10,0.83,single_deep,10.0,0.6,0.6,0.0,0.9996031284332275,0.9994245320558548,0.0001785963773727195,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L10,10,0.83,single_deep,15.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L10,10,0.83,single_deep,15.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L10,10,0.83,single_deep,15.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,pirate,False,svm,L10,10,0.83,single_deep,15.0,0.7125,0.7125,0.0,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,0.9995441198348999,0.9995992481708527,-5.5128335952780994e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,L10,10,0.83,single_deep,20.0,0.7375,0.7375,0.0,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,toothbrush,False,svm,L10,10,0.83,single_deep,20.0,0.65,0.65,0.0,0.999558436870575,0.9994059279561043,0.00015250891447071702,0.999558436870575,0.9994059279561043,0.00015250891447071702,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,king,False,svm,L10,10,0.83,single_deep,20.0,0.8,0.8,0.0,0.9996477603912354,0.9993156790733337,0.00033208131790163353,0.9996477603912354,0.9993156790733337,0.00033208131790163353,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,L10,10,0.83,single_deep,20.0,0.675,0.675,0.0,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,all_layers,-1,1.0,all_layers,3.0,0.725,0.7375,0.012500000000000067,0.999711138010025,0.9996325895190239,7.854849100108474e-05,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,lock,False,svm,all_layers,-1,1.0,all_layers,3.0,0.5375,0.5375,0.0,0.9995456516742707,0.9995909184217453,-4.5266747474626e-05,0.9995633721351623,0.9995923936367035,-2.90215015411599e-05,10,8,80,0,0.0,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,photographer,False,svm,all_layers,-1,1.0,all_layers,3.0,0.5375,0.5625,0.025000000000000022,0.9996297061443329,0.9996359571814537,-6.251037120819092e-06,0.9996388673782348,0.999631978571415,6.8888068198713626e-06,10,8,80,0,0.025,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,doctor,False,svm,all_layers,-1,1.0,all_layers,3.0,0.75,0.75,0.0,0.9997305572032928,0.9996380284428596,9.252876043319702e-05,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,all_layers,-1,1.0,all_layers,6.0,0.6875,0.7375,0.050000000000000044,0.9995862245559692,0.999458409845829,0.00012781471014022827,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.05,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,candle,False,svm,all_layers,-1,1.0,all_layers,6.0,0.675,0.7,0.02499999999999991,0.9995789766311646,0.9995758011937141,3.17543745043114e-06,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,10,8,80,0,0.025,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,wolf,False,svm,all_layers,-1,1.0,all_layers,6.0,0.5625,0.6,0.03749999999999998,0.9994232892990113,0.9992906525731087,0.00013263672590257958,0.9994979739189148,0.9993927851319313,0.0001051887869835122,10,8,80,0,0.0375,1,profession,animal,0,20
gpt2_small,text,0.124,12,knight,fire,False,svm,all_layers,-1,1.0,all_layers,6.0,0.5875,0.575,-0.012500000000000067,0.9995485365390777,0.999577708542347,-2.9172003269239966e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,-0.0125,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,all_layers,-1,1.0,all_layers,10.0,0.6375,0.7375,0.10000000000000009,0.9992712378501892,0.9990025982260704,0.00026863962411882714,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.1,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,chef,False,svm,all_layers,-1,1.0,all_layers,10.0,0.5625,0.675,0.11250000000000004,0.9995606482028961,0.9995714426040649,-1.0794401168801038e-05,0.9996847212314606,0.9996376857161522,4.703551530838013e-05,10,8,80,0,0.1125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,doctor,False,svm,all_layers,-1,1.0,all_layers,10.0,0.6875,0.75,0.0625,0.9996491432189941,0.999516487121582,0.00013265609741208717,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0625,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,fire,False,svm,all_layers,-1,1.0,all_layers,10.0,0.5875,0.575,-0.012500000000000067,0.9994954645633698,0.999520793557167,-2.5328993797257837e-05,0.9995720684528351,0.9995935782790184,-2.1509826183319092e-05,10,8,80,0,-0.0125,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,knight,True,svm,all_layers,-1,1.0,all_layers,15.0,0.6125,0.7375,0.125,0.9987477481365203,0.998202346265316,0.0005454018712043318,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,candle,False,svm,all_layers,-1,1.0,all_layers,15.0,0.6,0.7,0.09999999999999998,0.9992636024951935,0.99930489808321,-4.12955880164656e-05,0.9996229887008667,0.9995990842580795,2.390444278721482e-05,10,8,80,0,0.1,1,profession,object,0,20
gpt2_small,text,0.124,12,knight,doctor,False,svm,all_layers,-1,1.0,all_layers,15.0,0.7375,0.75,0.012499999999999956,0.9995256960391998,0.9993223622441292,0.0002033337950706482,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0125,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,soldier,False,svm,all_layers,-1,1.0,all_layers,15.0,0.7375,0.8,0.0625,0.9994421482086182,0.9989238679409027,0.0005182802677154985,0.9997423708438873,0.9996350854635239,0.00010728538036341995,10,8,80,0,0.0625,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,knight,True,svm,all_layers,-1,1.0,all_layers,20.0,0.5875,0.7375,0.15000000000000002,0.9981013357639312,0.9971523433923721,0.0009489923715590987,0.9997313916683197,0.9996582940220833,7.309764623641968e-05,10,8,80,1,0.15,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,carpenter,False,svm,all_layers,-1,1.0,all_layers,20.0,0.625,0.6,-0.025000000000000022,0.9986175656318664,0.9985662251710892,5.134046077726051e-05,0.9996031284332275,0.9994245320558548,0.0001785963773727195,10,8,80,0,-0.025,1,profession,profession,1,20
gpt2_small,text,0.124,12,knight,doctor,False,svm,all_layers,-1,1.0,all_layers,20.0,0.6875,0.75,0.0625,0.9993466854095459,0.9990413412451744,0.00030534416437144607,0.9997332274913788,0.9996363818645477,9.68456268310991e-05,10,8,80,0,0.0625,1,profession,profession,1,20
