model,model_family,model_params_B,n_layers_total,ablated_concept,measured_concept,on_target,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,ablation_mode,accuracy,baseline_accuracy,delta_accuracy,n_items,n_correct,concept_overlap_tier,n_baseline_correct
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.45454545454545453,1.0,0.5454545454545454,11,5,text_only,11
pythia_28b,text,2.8,32,barber,bird,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.9230769230769231,1.0,0.07692307692307687,13,12,text_only,11
pythia_28b,text,2.8,32,barber,chef,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,11
pythia_28b,text,2.8,32,barber,tailor,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.36363636363636365,1.0,0.6363636363636364,11,4,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.375,1.0,0.625,8,3,text_only,11
pythia_28b,text,2.8,32,barber,chef,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,14,8,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,6,4,text_only,11
pythia_28b,text,2.8,32,barber,violin,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,bird,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.46153846153846156,1.0,0.5384615384615384,13,6,text_only,11
pythia_28b,text,2.8,32,barber,lock,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.6,1.0,0.4,10,6,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.5,1.0,0.5,14,7,text_only,11
pythia_28b,text,2.8,32,barber,penguin,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.6470588235294118,1.0,0.3529411764705882,17,11,text_only,11
pythia_28b,text,2.8,32,barber,violin,False,mean_diff,L24,24,0.75,single_late,10.0,all_tokens,0.6428571428571429,1.0,0.3571428571428571,14,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,penguin,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.5882352941176471,1.0,0.4117647058823529,17,10,text_only,11
pythia_28b,text,2.8,32,barber,doctor,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.7333333333333333,1.0,0.2666666666666667,15,11,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,mean_diff,L24,24,0.75,single_late,15.0,all_tokens,0.4375,1.0,0.5625,16,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,pirate,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,15,5,text_only,11
pythia_28b,text,2.8,32,barber,fire,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,7,2,text_only,11
pythia_28b,text,2.8,32,barber,horse,False,mean_diff,L24,24,0.75,single_late,20.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,18,3,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.5625,1.0,0.4375,16,9,text_only,11
pythia_28b,text,2.8,32,barber,chef,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,9,6,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,mean_diff,L27,27,0.84,single_deep,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.5714285714285714,1.0,0.4285714285714286,14,8,text_only,11
pythia_28b,text,2.8,32,barber,photographer,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.5,1.0,0.5,8,4,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,mean_diff,L27,27,0.84,single_deep,6.0,all_tokens,0.5,1.0,0.5,16,8,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,carpenter,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.5,1.0,0.5,12,6,text_only,11
pythia_28b,text,2.8,32,barber,lock,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.5,1.0,0.5,10,5,text_only,11
pythia_28b,text,2.8,32,barber,baker,False,mean_diff,L27,27,0.84,single_deep,10.0,all_tokens,0.4117647058823529,1.0,0.5882352941176471,17,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,penguin,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.5882352941176471,1.0,0.4117647058823529,17,10,text_only,11
pythia_28b,text,2.8,32,barber,fire,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,7,3,text_only,11
pythia_28b,text,2.8,32,barber,knight,False,mean_diff,L27,27,0.84,single_deep,15.0,all_tokens,0.3,1.0,0.7,10,3,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,bird,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.46153846153846156,1.0,0.5384615384615384,13,6,text_only,11
pythia_28b,text,2.8,32,barber,painter,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,11
pythia_28b,text,2.8,32,barber,photographer,False,mean_diff,L27,27,0.84,single_deep,20.0,all_tokens,0.25,1.0,0.75,8,2,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.2727272727272727,1.0,0.7272727272727273,11,3,text_only,11
pythia_28b,text,2.8,32,barber,carpenter,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.75,1.0,0.25,12,9,text_only,11
pythia_28b,text,2.8,32,barber,baker,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.6470588235294118,1.0,0.3529411764705882,17,11,text_only,11
pythia_28b,text,2.8,32,barber,soldier,False,mean_diff,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.625,1.0,0.375,8,5,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.0,1.0,1.0,11,0,text_only,11
pythia_28b,text,2.8,32,barber,soldier,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.25,1.0,0.75,8,2,text_only,11
pythia_28b,text,2.8,32,barber,horse,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.6111111111111112,1.0,0.38888888888888884,18,11,text_only,11
pythia_28b,text,2.8,32,barber,king,False,mean_diff,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.375,1.0,0.625,8,3,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.0,1.0,1.0,11,0,text_only,11
pythia_28b,text,2.8,32,barber,king,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.25,1.0,0.75,8,2,text_only,11
pythia_28b,text,2.8,32,barber,chef,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.2222222222222222,1.0,0.7777777777777778,9,2,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,mean_diff,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.25,1.0,0.75,8,2,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,11,0,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,6,1,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.0,1.0,1.0,14,0,text_only,11
pythia_28b,text,2.8,32,barber,writer,False,mean_diff,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.45454545454545453,1.0,0.5454545454545454,11,5,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,soldier,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,8,8,text_only,11
pythia_28b,text,2.8,32,barber,photographer,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,8,8,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,mean_diff,all_layers,-1,1.0,all_layers,20.0,all_tokens,1.0,1.0,0.0,9,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L16,16,0.5,single_mid,3.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,carpenter,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,12,12,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,svm,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,16,16,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L16,16,0.5,single_mid,6.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,11
pythia_28b,text,2.8,32,barber,soldier,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,svm,L16,16,0.5,single_mid,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
pythia_28b,text,2.8,32,barber,snowman,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,7,6,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,1.0,1.0,0.0,6,6,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,svm,L16,16,0.5,single_mid,10.0,all_tokens,0.75,1.0,0.25,8,6,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.5454545454545454,1.0,0.4545454545454546,11,6,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.7857142857142857,1.0,0.2142857142857143,14,11,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,musician,False,svm,L16,16,0.5,single_mid,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.7272727272727273,1.0,0.2727272727272727,11,8,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.75,1.0,0.25,16,12,text_only,11
pythia_28b,text,2.8,32,barber,dentist,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.75,1.0,0.25,12,9,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,L16,16,0.5,single_mid,20.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,svm,L24,24,0.75,single_late,3.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,6,5,text_only,11
pythia_28b,text,2.8,32,barber,king,False,svm,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,11
pythia_28b,text,2.8,32,barber,baker,False,svm,L24,24,0.75,single_late,3.0,all_tokens,0.8823529411764706,1.0,0.11764705882352944,17,15,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L24,24,0.75,single_late,6.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,horse,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,18,18,text_only,11
pythia_28b,text,2.8,32,barber,bird,False,svm,L24,24,0.75,single_late,6.0,all_tokens,0.9230769230769231,1.0,0.07692307692307687,13,12,text_only,11
pythia_28b,text,2.8,32,barber,doctor,False,svm,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,15,15,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L24,24,0.75,single_late,10.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,carpenter,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.9166666666666666,1.0,0.08333333333333337,12,11,text_only,11
pythia_28b,text,2.8,32,barber,toothbrush,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.875,1.0,0.125,8,7,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,svm,L24,24,0.75,single_late,10.0,all_tokens,0.8571428571428571,1.0,0.1428571428571429,14,12,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L24,24,0.75,single_late,15.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,musician,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,writer,False,svm,L24,24,0.75,single_late,15.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,L24,24,0.75,single_late,15.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L24,24,0.75,single_late,20.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,musician,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,baker,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.8823529411764706,1.0,0.11764705882352944,17,15,text_only,11
pythia_28b,text,2.8,32,barber,knight,False,svm,L24,24,0.75,single_late,20.0,all_tokens,0.7,1.0,0.30000000000000004,10,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L27,27,0.84,single_deep,3.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,painter,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,11
pythia_28b,text,2.8,32,barber,doctor,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,L27,27,0.84,single_deep,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,painter,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,9,9,text_only,11
pythia_28b,text,2.8,32,barber,bee,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,0.9230769230769231,1.0,0.07692307692307687,13,12,text_only,11
pythia_28b,text,2.8,32,barber,snowman,False,svm,L27,27,0.84,single_deep,6.0,all_tokens,1.0,1.0,0.0,7,7,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,tailor,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,spider,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.9375,1.0,0.0625,16,15,text_only,11
pythia_28b,text,2.8,32,barber,dentist,False,svm,L27,27,0.84,single_deep,10.0,all_tokens,0.75,1.0,0.25,12,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,6,4,text_only,11
pythia_28b,text,2.8,32,barber,snowman,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,1.0,1.0,0.0,7,7,text_only,11
pythia_28b,text,2.8,32,barber,camel,False,svm,L27,27,0.84,single_deep,15.0,all_tokens,0.875,1.0,0.125,16,14,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,tailor,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,11
pythia_28b,text,2.8,32,barber,spider,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,0.875,1.0,0.125,16,14,text_only,11
pythia_28b,text,2.8,32,barber,writer,False,svm,L27,27,0.84,single_deep,20.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,0.9090909090909091,1.0,0.09090909090909094,11,10,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,11,11,text_only,11
pythia_28b,text,2.8,32,barber,pirate,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,15,15,text_only,11
pythia_28b,text,2.8,32,barber,musician,False,svm,all_layers,-1,1.0,all_layers,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.6363636363636364,1.0,0.36363636363636365,11,7,text_only,11
pythia_28b,text,2.8,32,barber,gardener,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.8181818181818182,1.0,0.18181818181818177,11,9,text_only,11
pythia_28b,text,2.8,32,barber,king,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.875,1.0,0.125,8,7,text_only,11
pythia_28b,text,2.8,32,barber,squirrel,False,svm,all_layers,-1,1.0,all_layers,6.0,all_tokens,0.7857142857142857,1.0,0.2142857142857143,14,11,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.18181818181818182,1.0,0.8181818181818181,11,2,text_only,11
pythia_28b,text,2.8,32,barber,fisherman,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,6,5,text_only,11
pythia_28b,text,2.8,32,barber,violin,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.42857142857142855,1.0,0.5714285714285714,14,6,text_only,11
pythia_28b,text,2.8,32,barber,soldier,False,svm,all_layers,-1,1.0,all_layers,10.0,all_tokens,0.625,1.0,0.375,8,5,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.2727272727272727,1.0,0.7272727272727273,11,3,text_only,11
pythia_28b,text,2.8,32,barber,candle,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,11
pythia_28b,text,2.8,32,barber,lock,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.1,1.0,0.9,10,1,text_only,11
pythia_28b,text,2.8,32,barber,photographer,False,svm,all_layers,-1,1.0,all_layers,15.0,all_tokens,0.75,1.0,0.25,8,6,text_only,11
pythia_28b,text,2.8,32,barber,barber,True,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.2727272727272727,1.0,0.7272727272727273,11,3,text_only,11
pythia_28b,text,2.8,32,barber,fire,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.2857142857142857,1.0,0.7142857142857143,7,2,text_only,11
pythia_28b,text,2.8,32,barber,horse,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.2777777777777778,1.0,0.7222222222222222,18,5,text_only,11
pythia_28b,text,2.8,32,barber,dentist,False,svm,all_layers,-1,1.0,all_layers,20.0,all_tokens,0.16666666666666666,1.0,0.8333333333333334,12,2,text_only,11
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.875,1.0,0.125,8,7,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.8888888888888888,1.0,0.11111111111111116,9,8,text_only,8
pythia_28b,text,2.8,32,photographer,knight,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,0.9,1.0,0.09999999999999998,10,9,text_only,8
pythia_28b,text,2.8,32,photographer,squirrel,False,mean_diff,L16,16,0.5,single_mid,3.0,all_tokens,1.0,1.0,0.0,14,14,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.25,1.0,0.75,8,2,text_only,8
pythia_28b,text,2.8,32,photographer,violin,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,14,14,text_only,8
pythia_28b,text,2.8,32,photographer,squirrel,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,0.9285714285714286,1.0,0.0714285714285714,14,13,text_only,8
pythia_28b,text,2.8,32,photographer,spider,False,mean_diff,L16,16,0.5,single_mid,6.0,all_tokens,1.0,1.0,0.0,16,16,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.0,1.0,1.0,8,0,text_only,8
pythia_28b,text,2.8,32,photographer,fisherman,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.8333333333333334,1.0,0.16666666666666663,6,5,text_only,8
pythia_28b,text,2.8,32,photographer,penguin,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.8235294117647058,1.0,0.17647058823529416,17,14,text_only,8
pythia_28b,text,2.8,32,photographer,chef,False,mean_diff,L16,16,0.5,single_mid,10.0,all_tokens,0.7777777777777778,1.0,0.2222222222222222,9,7,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.125,1.0,0.875,8,1,text_only,8
pythia_28b,text,2.8,32,photographer,musician,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.3333333333333333,1.0,0.6666666666666667,9,3,text_only,8
pythia_28b,text,2.8,32,photographer,toothbrush,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.75,1.0,0.25,8,6,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L16,16,0.5,single_mid,15.0,all_tokens,0.4444444444444444,1.0,0.5555555555555556,9,4,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.125,1.0,0.875,8,1,text_only,8
pythia_28b,text,2.8,32,photographer,writer,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.7272727272727273,1.0,0.2727272727272727,11,8,text_only,8
pythia_28b,text,2.8,32,photographer,penguin,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.5882352941176471,1.0,0.4117647058823529,17,10,text_only,8
pythia_28b,text,2.8,32,photographer,tailor,False,mean_diff,L16,16,0.5,single_mid,20.0,all_tokens,0.5555555555555556,1.0,0.4444444444444444,9,5,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
pythia_28b,text,2.8,32,photographer,carpenter,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.6666666666666666,1.0,0.33333333333333337,12,8,text_only,8
pythia_28b,text,2.8,32,photographer,soldier,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,0.5,1.0,0.5,8,4,text_only,8
pythia_28b,text,2.8,32,photographer,painter,False,mean_diff,L24,24,0.75,single_late,3.0,all_tokens,1.0,1.0,0.0,9,9,text_only,8
pythia_28b,text,2.8,32,photographer,photographer,True,mean_diff,L24,24,0.75,single_late,6.0,all_tokens,1.0,1.0,0.0,8,8,text_only,8
